code_stif_trns;code_stif_res;code_stif_arret;id_zdc;libelle_arret;cat_jour;trnc_horr_60;pourcentage_validations
100;110;98;71694;BOULETS-MONTR.;DIJFP;7H-8H;3.04
100;110;98;71694;BOULETS-MONTR.;JOHV;19H-20H;6.69
100;110;98;71694;BOULETS-MONTR.;JOHV;1H-2H;0.09
100;110;98;71694;BOULETS-MONTR.;JOHV;4H-5H;0.0
100;110;98;71694;BOULETS-MONTR.;JOVS;10H-11H;4.91
100;110;98;71694;BOULETS-MONTR.;JOVS;12H-13H;5.16
100;110;98;71694;BOULETS-MONTR.;JOVS;19H-20H;6.71
100;110;98;71694;BOULETS-MONTR.;JOVS;21H-22H;2.24
100;110;98;71694;BOULETS-MONTR.;JOVS;8H-9H;11.38
100;110;98;71694;BOULETS-MONTR.;SAHV;1H-2H;0.84
100;110;98;71694;BOULETS-MONTR.;SAHV;2H-3H;0.01
100;110;98;71694;BOULETS-MONTR.;SAVS;18H-19H;7.37
100;110;98;71694;BOULETS-MONTR.;SAVS;1H-2H;0.55
100;110;99;71147;BOULOGNE-J.J.;DIJFP;11H-12H;6.1
100;110;99;71147;BOULOGNE-J.J.;DIJFP;15H-16H;7.06
100;110;99;71147;BOULOGNE-J.J.;DIJFP;1H-2H;0.06
100;110;99;71147;BOULOGNE-J.J.;JOHV;12H-13H;4.72
100;110;99;71147;BOULOGNE-J.J.;JOHV;15H-16H;4.86
100;110;99;71147;BOULOGNE-J.J.;JOHV;18H-19H;10.83
100;110;99;71147;BOULOGNE-J.J.;JOHV;7H-8H;6.74
100;110;99;71147;BOULOGNE-J.J.;JOVS;12H-13H;4.82
100;110;99;71147;BOULOGNE-J.J.;JOVS;17H-18H;10.68
100;110;99;71147;BOULOGNE-J.J.;JOVS;6H-7H;1.68
100;110;99;71147;BOULOGNE-J.J.;SAHV;11H-12H;6.75
100;110;99;71147;BOULOGNE-J.J.;SAHV;14H-15H;8.05
100;110;99;71147;BOULOGNE-J.J.;SAHV;17H-18H;7.28
100;110;99;71147;BOULOGNE-J.J.;SAHV;5H-6H;0.39
100;110;99;71147;BOULOGNE-J.J.;SAVS;21H-22H;2.42
100;110;99;71147;BOULOGNE-J.J.;SAVS;22H-23H;2.49
100;ND;ND;;Inconnu;DIJFP;14H-15H;6.87
100;ND;ND;;Inconnu;DIJFP;17H-18H;8.63
100;ND;ND;;Inconnu;DIJFP;18H-19H;7.71
100;ND;ND;;Inconnu;DIJFP;19H-20H;6.68
100;ND;ND;;Inconnu;DIJFP;21H-22H;4.32
100;ND;ND;;Inconnu;JOHV;0H-1H;0.66
100;ND;ND;;Inconnu;JOHV;19H-20H;6.97
100;ND;ND;;Inconnu;JOHV;23H-0H;1.68
100;ND;ND;;Inconnu;JOVS;20H-21H;4.34
100;ND;ND;;Inconnu;SAHV;13H-14H;8.95
100;ND;ND;;Inconnu;SAHV;16H-17H;7.08
100;ND;ND;;Inconnu;SAHV;17H-18H;6.59
100;ND;ND;;Inconnu;SAHV;22H-23H;2.02
100;ND;ND;;Inconnu;SAHV;23H-0H;2.0
100;ND;ND;;Inconnu;SAHV;4H-5H;0.01
100;ND;ND;;Inconnu;SAHV;5H-6H;0.49
100;ND;ND;;Inconnu;SAHV;6H-7H;1.17
100;ND;ND;;Inconnu;SAHV;8H-9H;3.61
100;ND;ND;;Inconnu;SAVS;14H-15H;7.3
100;ND;ND;;Inconnu;SAVS;1H-2H;0.44
100;ND;ND;;Inconnu;SAVS;2H-3H;0.01
100;ND;ND;;Inconnu;SAVS;6H-7H;1.24
760;760;00490909;63278;Aéroport d'Orly;DIJFP;0H-1H;0.59
760;760;00490909;63278;Aéroport d'Orly;DIJFP;1H-2H;0.03
760;760;00490909;63278;Aéroport d'Orly;DIJFP;20H-21H;6.46
760;760;00490909;63278;Aéroport d'Orly;DIJFP;22H-23H;6.3
760;760;00490909;63278;Aéroport d'Orly;DIJFP;2H-3H;0.01
760;760;00490909;63278;Aéroport d'Orly;DIJFP;5H-6H;0.31
760;760;00490909;63278;Aéroport d'Orly;JOHV;10H-11H;6.43
760;760;00490909;63278;Aéroport d'Orly;JOHV;11H-12H;4.75
760;760;00490909;63278;Aéroport d'Orly;JOHV;16H-17H;6.22
760;760;00490909;63278;Aéroport d'Orly;JOHV;18H-19H;6.47
760;760;00490909;63278;Aéroport d'Orly;JOHV;4H-5H;0.0
760;760;00490909;63278;Aéroport d'Orly;JOVS;19H-20H;5.21
760;760;00490909;63278;Aéroport d'Orly;JOVS;5H-6H;0.45
760;760;00490909;63278;Aéroport d'Orly;JOVS;6H-7H;0.82
760;760;00490909;63278;Aéroport d'Orly;JOVS;9H-10H;7.11
760;760;00490909;63278;Aéroport d'Orly;SAHV;0H-1H;0.56
760;760;00490909;63278;Aéroport d'Orly;SAHV;11H-12H;6.4
760;760;00490909;63278;Aéroport d'Orly;SAHV;14H-15H;7.09
760;760;00490909;63278;Aéroport d'Orly;SAHV;20H-21H;5.05
760;760;00490909;63278;Aéroport d'Orly;SAHV;2H-3H;0.03
760;760;00490909;63278;Aéroport d'Orly;SAHV;5H-6H;0.3
760;760;00490909;63278;Aéroport d'Orly;SAHV;6H-7H;0.48
760;760;00490909;63278;Aéroport d'Orly;SAVS;0H-1H;0.56
760;760;00490909;63278;Aéroport d'Orly;SAVS;12H-13H;7.47
760;760;00490909;63278;Aéroport d'Orly;SAVS;21H-22H;4.76
760;760;00490909;63278;Aéroport d'Orly;SAVS;4H-5H;0.0
760;760;00490909;63278;Aéroport d'Orly;SAVS;6H-7H;0.56
761;761;00490907;478860;Villejuif Gustave Ro;DIJFP;13H-14H;6.51
761;761;00490907;478860;Villejuif Gustave Ro;DIJFP;20H-21H;4.3
761;761;00490907;478860;Villejuif Gustave Ro;DIJFP;5H-6H;1.23
761;761;00490907;478860;Villejuif Gustave Ro;DIJFP;6H-7H;2.32
761;761;00490907;478860;Villejuif Gustave Ro;JOHV;13H-14H;4.21
761;761;00490907;478860;Villejuif Gustave Ro;JOHV;14H-15H;4.11
761;761;00490907;478860;Villejuif Gustave Ro;JOHV;23H-0H;0.51
761;761;00490907;478860;Villejuif Gustave Ro;JOHV;4H-5H;0.02
761;761;00490907;478860;Villejuif Gustave Ro;JOVS;20H-21H;3.45
761;761;00490907;478860;Villejuif Gustave Ro;JOVS;4H-5H;0.03
761;761;00490907;478860;Villejuif Gustave Ro;JOVS;6H-7H;2.61
761;761;00490907;478860;Villejuif Gustave Ro;JOVS;8H-9H;9.77
761;761;00490907;478860;Villejuif Gustave Ro;SAHV;12H-13H;6.18
761;761;00490907;478860;Villejuif Gustave Ro;SAHV;21H-22H;2.59
761;761;00490907;478860;Villejuif Gustave Ro;SAHV;23H-0H;1.18
761;761;00490907;478860;Villejuif Gustave Ro;SAHV;6H-7H;2.45
761;761;00490907;478860;Villejuif Gustave Ro;SAVS;10H-11H;6.33
761;761;00490907;478860;Villejuif Gustave Ro;SAVS;2H-3H;0.07
761;761;00490907;478860;Villejuif Gustave Ro;SAVS;7H-8H;3.43
762;762;00490775;490784;Saint Denis Pleyel;DIJFP;0H-1H;0.97
762;762;00490775;490784;Saint Denis Pleyel;DIJFP;20H-21H;4.4
762;762;00490775;490784;Saint Denis Pleyel;DIJFP;3H-4H;0.04
762;762;00490775;490784;Saint Denis Pleyel;JOHV;17H-18H;20.52
762;762;00490775;490784;Saint Denis Pleyel;JOHV;4H-5H;0.02
762;762;00490775;490784;Saint Denis Pleyel;JOVS;10H-11H;2.66
762;762;00490775;490784;Saint Denis Pleyel;JOVS;18H-19H;17.04
762;762;00490775;490784;Saint Denis Pleyel;JOVS;3H-4H;0.06
762;762;00490775;490784;Saint Denis Pleyel;JOVS;8H-9H;6.95
762;762;00490775;490784;Saint Denis Pleyel;SAHV;14H-15H;6.29
762;762;00490775;490784;Saint Denis Pleyel;SAHV;1H-2H;0.73
762;762;00490775;490784;Saint Denis Pleyel;SAVS;0H-1H;2.63
762;762;00490775;490784;Saint Denis Pleyel;SAVS;15H-16H;4.19
762;762;00490775;490784;Saint Denis Pleyel;SAVS;17H-18H;4.54
762;762;00490775;490784;Saint Denis Pleyel;SAVS;18H-19H;3.99
762;762;00490775;490784;Saint Denis Pleyel;SAVS;19H-20H;3.64
762;762;00490775;490784;Saint Denis Pleyel;SAVS;3H-4H;0.05
762;762;00490775;490784;Saint Denis Pleyel;SAVS;5H-6H;0.85
762;762;00490775;490784;Saint Denis Pleyel;SAVS;8H-9H;2.92
800;800;1201;72383;EPINAY SUR ST11;DIJFP;14H-15H;6.51
800;800;1201;72383;EPINAY SUR ST11;DIJFP;1H-2H;0.03
800;800;1201;72383;EPINAY SUR ST11;DIJFP;21H-22H;2.8
800;800;1201;72383;EPINAY SUR ST11;DIJFP;7H-8H;6.9
800;800;1201;72383;EPINAY SUR ST11;DIJFP;8H-9H;7.46
800;800;1201;72383;EPINAY SUR ST11;JOHV;20H-21H;2.55
800;800;1201;72383;EPINAY SUR ST11;JOHV;5H-6H;3.91
800;800;1201;72383;EPINAY SUR ST11;JOHV;7H-8H;14.28
800;800;1201;72383;EPINAY SUR ST11;JOVS;0H-1H;0.39
800;800;1201;72383;EPINAY SUR ST11;JOVS;16H-17H;5.84
800;800;1201;72383;EPINAY SUR ST11;JOVS;23H-0H;0.91
800;800;1201;72383;EPINAY SUR ST11;SAHV;11H-12H;5.86
800;800;1201;72383;EPINAY SUR ST11;SAHV;12H-13H;5.87
800;800;1201;72383;EPINAY SUR ST11;SAHV;19H-20H;5.11
800;800;1201;72383;EPINAY SUR ST11;SAHV;9H-10H;6.37
800;800;1201;72383;EPINAY SUR ST11;SAVS;13H-14H;6.1
800;800;1201;72383;EPINAY SUR ST11;SAVS;14H-15H;6.36
800;800;1201;72383;EPINAY SUR ST11;SAVS;16H-17H;6.67
800;800;1201;72383;EPINAY SUR ST11;SAVS;20H-21H;4.89
800;800;1201;72383;EPINAY SUR ST11;SAVS;23H-0H;1.43
800;800;1201;72383;EPINAY SUR ST11;SAVS;4H-5H;0.6
800;800;1201;72383;EPINAY SUR ST11;SAVS;8H-9H;5.67
800;800;1201;72383;EPINAY SUR ST11;SAVS;9H-10H;5.89
800;800;1202;65227;EPINAY VIL T11;DIJFP;13H-14H;6.31
800;800;1202;65227;EPINAY VIL T11;DIJFP;18H-19H;6.23
800;800;1202;65227;EPINAY VIL T11;DIJFP;1H-2H;0.11
800;800;1202;65227;EPINAY VIL T11;DIJFP;20H-21H;4.51
800;800;1202;65227;EPINAY VIL T11;JOHV;19H-20H;4.35
800;800;1202;65227;EPINAY VIL T11;JOHV;21H-22H;1.68
800;800;1202;65227;EPINAY VIL T11;JOHV;8H-9H;17.53
800;800;1202;65227;EPINAY VIL T11;JOHV;9H-10H;7.95
800;800;1202;65227;EPINAY VIL T11;JOVS;10H-11H;3.77
800;800;1202;65227;EPINAY VIL T11;JOVS;15H-16H;4.14
800;800;1202;65227;EPINAY VIL T11;JOVS;7H-8H;10.11
800;800;1202;65227;EPINAY VIL T11;SAHV;10H-11H;4.9
800;800;1202;65227;EPINAY VIL T11;SAHV;22H-23H;2.36
800;800;1202;65227;EPINAY VIL T11;SAHV;5H-6H;3.46
800;800;1202;65227;EPINAY VIL T11;SAHV;6H-7H;4.82
800;800;1202;65227;EPINAY VIL T11;SAHV;8H-9H;6.53
800;800;1202;65227;EPINAY VIL T11;SAVS;12H-13H;6.23
800;800;1202;65227;EPINAY VIL T11;SAVS;13H-14H;5.95
800;800;1202;65227;EPINAY VIL T11;SAVS;15H-16H;6.3
800;800;1202;65227;EPINAY VIL T11;SAVS;23H-0H;1.62
800;800;1203;72396;VILLETANEUSE U;DIJFP;10H-11H;5.12
800;800;1203;72396;VILLETANEUSE U;DIJFP;20H-21H;3.93
800;800;1203;72396;VILLETANEUSE U;DIJFP;22H-23H;1.65
800;800;1203;72396;VILLETANEUSE U;JOHV;11H-12H;5.21
800;800;1203;72396;VILLETANEUSE U;JOHV;17H-18H;19.72
800;800;1203;72396;VILLETANEUSE U;JOHV;4H-5H;0.11
800;800;1203;72396;VILLETANEUSE U;JOVS;13H-14H;4.02
800;800;1203;72396;VILLETANEUSE U;JOVS;1H-2H;0.02
800;800;1203;72396;VILLETANEUSE U;JOVS;23H-0H;0.69
800;800;1203;72396;VILLETANEUSE U;JOVS;4H-5H;0.28
800;800;1203;72396;VILLETANEUSE U;SAHV;10H-11H;5.9
800;800;1203;72396;VILLETANEUSE U;SAHV;19H-20H;4.55
800;800;1203;72396;VILLETANEUSE U;SAHV;5H-6H;2.2
800;800;1203;72396;VILLETANEUSE U;SAHV;7H-8H;5.69
800;800;1203;72396;VILLETANEUSE U;SAVS;12H-13H;6.41
800;800;1203;72396;VILLETANEUSE U;SAVS;6H-7H;3.9
800;800;1203;72396;VILLETANEUSE U;SAVS;8H-9H;5.8
800;800;1204;72787;PIERREFITTE T11;DIJFP;12H-13H;5.75
800;800;1204;72787;PIERREFITTE T11;DIJFP;16H-17H;7.44
800;800;1204;72787;PIERREFITTE T11;DIJFP;1H-2H;0.09
800;800;1204;72787;PIERREFITTE T11;DIJFP;7H-8H;6.03
800;800;1204;72787;PIERREFITTE T11;JOHV;18H-19H;9.09
800;800;1204;72787;PIERREFITTE T11;JOHV;19H-20H;4.41
800;800;1204;72787;PIERREFITTE T11;JOHV;23H-0H;0.32
800;800;1204;72787;PIERREFITTE T11;JOHV;4H-5H;0.28
800;800;1204;72787;PIERREFITTE T11;JOVS;19H-20H;4.92
800;800;1204;72787;PIERREFITTE T11;JOVS;1H-2H;0.03
800;800;1204;72787;PIERREFITTE T11;JOVS;5H-6H;4.83
800;800;1204;72787;PIERREFITTE T11;JOVS;6H-7H;10.24
800;800;1204;72787;PIERREFITTE T11;SAHV;12H-13H;6.17
800;800;1204;72787;PIERREFITTE T11;SAHV;13H-14H;6.35
800;800;1204;72787;PIERREFITTE T11;SAHV;15H-16H;5.98
800;800;1204;72787;PIERREFITTE T11;SAHV;21H-22H;3.75
800;800;1204;72787;PIERREFITTE T11;SAVS;0H-1H;0.71
800;800;1204;72787;PIERREFITTE T11;SAVS;10H-11H;4.98
800;800;1204;72787;PIERREFITTE T11;SAVS;11H-12H;5.33
800;800;1204;72787;PIERREFITTE T11;SAVS;17H-18H;6.2
800;800;1204;72787;PIERREFITTE T11;SAVS;21H-22H;3.58
800;800;1204;72787;PIERREFITTE T11;SAVS;23H-0H;1.64
800;800;1205;426083;STAINS CERISAIE;DIJFP;17H-18H;7.73
800;800;1205;426083;STAINS CERISAIE;DIJFP;4H-5H;0.27
800;800;1205;426083;STAINS CERISAIE;DIJFP;7H-8H;5.94
800;800;1205;426083;STAINS CERISAIE;DIJFP;8H-9H;5.68
800;800;1205;426083;STAINS CERISAIE;JOHV;13H-14H;4.33
800;800;1205;426083;STAINS CERISAIE;JOHV;14H-15H;3.92
800;800;1205;426083;STAINS CERISAIE;JOHV;17H-18H;8.4
800;800;1205;426083;STAINS CERISAIE;JOHV;19H-20H;4.32
800;800;1205;426083;STAINS CERISAIE;JOVS;19H-20H;4.68
800;800;1205;426083;STAINS CERISAIE;JOVS;4H-5H;0.41
800;800;1205;426083;STAINS CERISAIE;JOVS;9H-10H;4.69
800;800;1205;426083;STAINS CERISAIE;SAHV;0H-1H;0.39
800;800;1205;426083;STAINS CERISAIE;SAHV;13H-14H;6.61
800;800;1205;426083;STAINS CERISAIE;SAHV;14H-15H;5.82
800;800;1205;426083;STAINS CERISAIE;SAHV;18H-19H;7.21
800;800;1205;426083;STAINS CERISAIE;SAHV;21H-22H;3.44
800;800;1205;426083;STAINS CERISAIE;SAHV;22H-23H;1.76
800;800;1205;426083;STAINS CERISAIE;SAHV;6H-7H;4.61
800;800;1205;426083;STAINS CERISAIE;SAHV;8H-9H;5.15
800;800;1205;426083;STAINS CERISAIE;SAHV;9H-10H;5.16
800;800;1205;426083;STAINS CERISAIE;SAVS;10H-11H;5.38
800;800;1205;426083;STAINS CERISAIE;SAVS;11H-12H;5.51
800;800;1205;426083;STAINS CERISAIE;SAVS;12H-13H;6.4
800;800;1205;426083;STAINS CERISAIE;SAVS;22H-23H;2.47
800;800;1205;426083;STAINS CERISAIE;SAVS;6H-7H;5.24
800;800;1205;426083;STAINS CERISAIE;SAVS;8H-9H;5.19
800;800;1206;426093;DUGNY COURNEUVE;DIJFP;4H-5H;0.19
800;800;1206;426093;DUGNY COURNEUVE;DIJFP;5H-6H;2.07
800;800;1206;426093;DUGNY COURNEUVE;JOHV;17H-18H;11.49
800;800;1206;426093;DUGNY COURNEUVE;JOHV;18H-19H;5.34
800;800;1206;426093;DUGNY COURNEUVE;JOHV;19H-20H;2.99
800;800;1206;426093;DUGNY COURNEUVE;JOHV;21H-22H;1.4
800;800;1206;426093;DUGNY COURNEUVE;JOHV;4H-5H;0.06
800;800;1206;426093;DUGNY COURNEUVE;JOVS;21H-22H;2.82
800;800;1206;426093;DUGNY COURNEUVE;JOVS;7H-8H;11.76
800;800;1206;426093;DUGNY COURNEUVE;SAHV;10H-11H;5.25
800;800;1206;426093;DUGNY COURNEUVE;SAHV;12H-13H;5.64
800;800;1206;426093;DUGNY COURNEUVE;SAHV;15H-16H;6.97
800;800;1206;426093;DUGNY COURNEUVE;SAHV;17H-18H;7.31
800;800;1206;426093;DUGNY COURNEUVE;SAHV;18H-19H;7.67
800;800;1206;426093;DUGNY COURNEUVE;SAHV;23H-0H;0.92
800;800;1206;426093;DUGNY COURNEUVE;SAVS;15H-16H;5.44
800;800;1206;426093;DUGNY COURNEUVE;SAVS;17H-18H;5.25
800;800;1206;426093;DUGNY COURNEUVE;SAVS;20H-21H;5.83
800;800;1206;426093;DUGNY COURNEUVE;SAVS;6H-7H;3.22
800;800;1207;72641;BOURGET T11;DIJFP;10H-11H;4.74
800;800;1207;72641;BOURGET T11;DIJFP;18H-19H;6.89
800;800;1207;72641;BOURGET T11;DIJFP;19H-20H;5.72
800;800;1207;72641;BOURGET T11;DIJFP;7H-8H;6.31
800;800;1207;72641;BOURGET T11;JOHV;11H-12H;3.5
800;800;1207;72641;BOURGET T11;JOHV;15H-16H;4.81
800;800;1207;72641;BOURGET T11;JOHV;1H-2H;0.0
800;800;1207;72641;BOURGET T11;JOHV;20H-21H;3.73
800;800;1207;72641;BOURGET T11;JOHV;21H-22H;2.48
800;800;1207;72641;BOURGET T11;JOHV;4H-5H;0.54
800;800;1207;72641;BOURGET T11;JOHV;7H-8H;11.38
800;800;1207;72641;BOURGET T11;JOHV;9H-10H;6.49
800;800;1207;72641;BOURGET T11;JOVS;17H-18H;8.72
800;800;1207;72641;BOURGET T11;JOVS;18H-19H;7.26
800;800;1207;72641;BOURGET T11;SAHV;18H-19H;6.33
800;800;1207;72641;BOURGET T11;SAHV;22H-23H;2.43
800;800;1207;72641;BOURGET T11;SAHV;4H-5H;0.4
800;800;1207;72641;BOURGET T11;SAHV;9H-10H;6.29
800;800;1207;72641;BOURGET T11;SAVS;0H-1H;0.88
800;800;1207;72641;BOURGET T11;SAVS;14H-15H;5.6
800;800;1207;72641;BOURGET T11;SAVS;20H-21H;5.5
800;800;48090;73731;Saint-Cyr T13;DIJFP;13H-14H;5.27
800;800;48090;73731;Saint-Cyr T13;DIJFP;19H-20H;6.7
800;800;48090;73731;Saint-Cyr T13;DIJFP;23H-0H;0.41
800;800;48090;73731;Saint-Cyr T13;DIJFP;6H-7H;2.9
800;800;48090;73731;Saint-Cyr T13;DIJFP;9H-10H;4.89
800;800;48090;73731;Saint-Cyr T13;JOHV;16H-17H;9.62
800;800;48090;73731;Saint-Cyr T13;JOHV;22H-23H;0.03
800;800;48090;73731;Saint-Cyr T13;JOHV;23H-0H;0.09
800;800;48090;73731;Saint-Cyr T13;JOHV;6H-7H;2.29
800;800;48090;73731;Saint-Cyr T13;JOVS;12H-13H;3.09
800;800;48090;73731;Saint-Cyr T13;JOVS;14H-15H;4.52
800;800;48090;73731;Saint-Cyr T13;JOVS;16H-17H;8.2
800;800;48090;73731;Saint-Cyr T13;JOVS;22H-23H;1.81
800;800;48090;73731;Saint-Cyr T13;JOVS;7H-8H;11.16
800;800;48090;73731;Saint-Cyr T13;SAHV;15H-16H;5.58
800;800;48090;73731;Saint-Cyr T13;SAHV;22H-23H;1.42
800;800;48090;73731;Saint-Cyr T13;SAHV;6H-7H;1.62
800;800;48090;73731;Saint-Cyr T13;SAHV;9H-10H;2.84
800;800;48090;73731;Saint-Cyr T13;SAVS;11H-12H;7.16
800;800;48090;64589;Saint-Germain-en-Laye T13;DIJFP;10H-11H;3.14
800;800;48090;64589;Saint-Germain-en-Laye T13;DIJFP;15H-16H;6.8
800;800;48090;64589;Saint-Germain-en-Laye T13;DIJFP;18H-19H;12.19
800;800;48090;64589;Saint-Germain-en-Laye T13;DIJFP;23H-0H;1.89
800;800;48090;64589;Saint-Germain-en-Laye T13;DIJFP;5H-6H;0.11
800;800;48090;64589;Saint-Germain-en-Laye T13;JOHV;13H-14H;4.79
800;800;48090;64589;Saint-Germain-en-Laye T13;JOHV;20H-21H;5.06
800;800;48090;64589;Saint-Germain-en-Laye T13;JOHV;22H-23H;0.12
800;800;48090;64589;Saint-Germain-en-Laye T13;JOVS;0H-1H;0.48
800;800;48090;64589;Saint-Germain-en-Laye T13;JOVS;11H-12H;3.83
800;800;48090;64589;Saint-Germain-en-Laye T13;JOVS;17H-18H;9.98
800;800;48090;64589;Saint-Germain-en-Laye T13;JOVS;18H-19H;10.99
800;800;48090;64589;Saint-Germain-en-Laye T13;JOVS;20H-21H;5.27
800;800;48090;64589;Saint-Germain-en-Laye T13;JOVS;7H-8H;6.18
800;800;48090;64589;Saint-Germain-en-Laye T13;JOVS;9H-10H;3.11
800;800;48090;64589;Saint-Germain-en-Laye T13;SAHV;0H-1H;0.77
800;800;48090;64589;Saint-Germain-en-Laye T13;SAHV;17H-18H;9.28
800;800;48090;64589;Saint-Germain-en-Laye T13;SAHV;19H-20H;10.76
800;800;48090;64589;Saint-Germain-en-Laye T13;SAHV;6H-7H;1.35
800;800;48090;64589;Saint-Germain-en-Laye T13;SAHV;9H-10H;3.34
800;800;48090;64589;Saint-Germain-en-Laye T13;SAVS;0H-1H;0.65
800;800;48090;64589;Saint-Germain-en-Laye T13;SAVS;23H-0H;2.84
800;800;48090;64589;Saint-Germain-en-Laye T13;SAVS;5H-6H;0.35
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;DIJFP;10H-11H;6.17
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;DIJFP;11H-12H;4.56
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;DIJFP;12H-13H;4.72
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;DIJFP;15H-16H;9.02
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;DIJFP;17H-18H;13.85
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;DIJFP;19H-20H;4.82
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;DIJFP;22H-23H;0.62
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;DIJFP;7H-8H;6.54
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;JOHV;12H-13H;3.45
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;JOHV;20H-21H;3.21
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;JOHV;22H-23H;0.07
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;JOVS;0H-1H;0.03
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;JOVS;13H-14H;5.32
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;JOVS;6H-7H;1.98
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;JOVS;7H-8H;10.64
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;SAHV;17H-18H;12.04
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;SAHV;20H-21H;4.5
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;SAHV;6H-7H;1.01
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;SAHV;8H-9H;4.61
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;SAVS;10H-11H;8.8
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;SAVS;11H-12H;8.08
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;SAVS;13H-14H;9.81
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;SAVS;15H-16H;7.22
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;SAVS;16H-17H;7.65
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;SAVS;19H-20H;5.34
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;SAVS;21H-22H;2.45
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;SAVS;6H-7H;1.73
800;800;48090;64382;Saint-Nom-la-Bretèche Forêt de Marly T13;SAVS;7H-8H;1.44
800;800;48092;480927;Camp des loges T13;DIJFP;0H-1H;0.19
800;800;48092;480927;Camp des loges T13;DIJFP;15H-16H;7.89
800;800;48092;480927;Camp des loges T13;DIJFP;22H-23H;2.68
800;800;48092;480927;Camp des loges T13;DIJFP;5H-6H;0.08
800;800;48092;480927;Camp des loges T13;DIJFP;6H-7H;2.57
800;800;48092;480927;Camp des loges T13;DIJFP;9H-10H;3.59
800;800;48092;480927;Camp des loges T13;JOHV;10H-11H;3.89
800;800;48092;480927;Camp des loges T13;JOHV;11H-12H;2.85
800;800;48092;480927;Camp des loges T13;JOHV;13H-14H;2.15
800;800;48092;480927;Camp des loges T13;JOHV;15H-16H;7.95
800;800;48092;480927;Camp des loges T13;JOHV;16H-17H;9.12
800;800;48092;480927;Camp des loges T13;JOHV;6H-7H;3.75
800;800;48092;480927;Camp des loges T13;JOHV;9H-10H;2.58
800;800;48092;480927;Camp des loges T13;JOVS;10H-11H;2.25
800;800;48092;480927;Camp des loges T13;JOVS;11H-12H;2.92
800;800;48092;480927;Camp des loges T13;JOVS;14H-15H;4.9
800;800;48092;480927;Camp des loges T13;JOVS;17H-18H;18.38
800;800;48092;480927;Camp des loges T13;JOVS;18H-19H;10.15
800;800;48092;480927;Camp des loges T13;JOVS;22H-23H;1.85
800;800;48092;480927;Camp des loges T13;JOVS;7H-8H;9.11
800;800;48092;480927;Camp des loges T13;JOVS;9H-10H;2.31
800;800;48092;480927;Camp des loges T13;SAHV;23H-0H;0.76
800;800;48092;480927;Camp des loges T13;SAVS;12H-13H;5.56
800;800;48092;480927;Camp des loges T13;SAVS;14H-15H;5.56
800;800;48092;480927;Camp des loges T13;SAVS;20H-21H;8.39
800;800;48092;64622;Lisière Pereire T13;DIJFP;10H-11H;6.19
800;800;48092;64622;Lisière Pereire T13;DIJFP;11H-12H;6.36
800;800;48092;64622;Lisière Pereire T13;DIJFP;14H-15H;6.06
800;800;48092;64622;Lisière Pereire T13;DIJFP;16H-17H;7.08
800;800;48092;64622;Lisière Pereire T13;DIJFP;18H-19H;8.0
800;800;48092;64622;Lisière Pereire T13;DIJFP;21H-22H;2.03
800;800;48092;64622;Lisière Pereire T13;DIJFP;6H-7H;3.82
800;800;48092;64622;Lisière Pereire T13;DIJFP;7H-8H;9.07
800;800;48092;64622;Lisière Pereire T13;JOHV;14H-15H;3.29
800;800;48092;64622;Lisière Pereire T13;JOHV;22H-23H;0.07
800;800;48092;64622;Lisière Pereire T13;JOVS;15H-16H;4.68
800;800;48092;64622;Lisière Pereire T13;JOVS;22H-23H;0.45
